run-id,run-name,run-current-time,output-filepath,renderer-variant,renderer-variant-name,variable,to-use-scene,scene-path,warmup-frames,measure-frames,auto-terminate,window-width,window-height,seed,camera-pos-x,camera-pos-y,camera-pos-z,camera-lookat-x,camera-lookat-y,camera-lookat-z,camera-near-z,camera-far-z,camera-fov,object-count,material-count,geometry-count,overdraw-count,z-min,z-max,xy-minmax,radius,geometry-div,gbuffer-cnt,texture-count,texture-size,texture-sampling-count,alu-calc-count,renderer_name,pass_name_0,pass_name_1,pass_name_2,pass_name_3,pass_0_time_min_ms,pass_0_time_median_ms,pass_0_time_max_ms,pass_0_time_avg_ms,pass_0_time_p01_ms,pass_0_time_p10_ms,pass_0_time_p90_ms,pass_0_time_p99_ms,pass_1_time_min_ms,pass_1_time_median_ms,pass_1_time_max_ms,pass_1_time_avg_ms,pass_1_time_p01_ms,pass_1_time_p10_ms,pass_1_time_p90_ms,pass_1_time_p99_ms,pass_2_time_min_ms,pass_2_time_median_ms,pass_2_time_max_ms,pass_2_time_avg_ms,pass_2_time_p01_ms,pass_2_time_p10_ms,pass_2_time_p90_ms,pass_2_time_p99_ms,pass_3_time_min_ms,pass_3_time_median_ms,pass_3_time_max_ms,pass_3_time_avg_ms,pass_3_time_p01_ms,pass_3_time_p10_ms,pass_3_time_p90_ms,pass_3_time_p99_ms,variable-geometry-count,variable-overdraw-count,variable-waste-quad-count,variable-alu-op-count,param_run_id,param_run_name,param_run_current_time,param_output_filepath,param_renderer_variant_name,param_variable,param_to_use_scene,param_scene_path,param_warmup_frames,param_measure_frames,param_auto_terminate,param_window_width,param_window_height,param_seed,param_camera_pos_x,param_camera_pos_y,param_camera_pos_z,param_camera_lookat_x,param_camera_lookat_y,param_camera_lookat_z,param_camera_near_z,param_camera_far_z,param_camera_fov,param_geometry_count,param_z_min,param_z_max,param_xy_minmax,param_radius,param_geometry_div,param_gbuffer_cnt,param_texture_count,param_texture_size,param_texture_sampling_count,param_alu_calc_count,param_object_count,param_renderer_variant,runner_experiment,runner_repeat,runner_run_index,runner_result_row,runner_status,runner_return_code,runner_error
178,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00178.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,64,1,1,0,-1,1,1,0.5,48,1,1,256,1,8,ForwardPrepass,depth_prepass,forward,,total,0.07277,0.07322,0.07392,0.07321,0.07280,0.07290,0.07354,0.07386,0.16490,0.16576,0.16656,0.16575,0.16512,0.16547,0.16605,0.16643,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23814,0.23894,0.23981,0.23897,0.23818,0.23853,0.23949,0.23974,147456,0,48,8,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,48,1,1,256,1,8,64,2,quad_alu_orthogonal,0,178,0,success,0,
179,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00179.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,64,1,1,0,-1,1,1,0.5,48,1,1,256,1,8,VisBuf,visibility,resolve,,total,0.07728,0.07789,0.07837,0.07789,0.07734,0.07760,0.07821,0.07830,0.10643,0.10662,0.10678,0.10660,0.10643,0.10650,0.10672,0.10678,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18384,0.18451,0.18502,0.18449,0.18390,0.18422,0.18480,0.18496,147456,0,48,8,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,48,1,1,256,1,8,64,4,quad_alu_orthogonal,0,179,0,success,0,
180,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00180.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,64,1,1,0,-1,1,1,0.5,48,1,1,256,1,16,Forward,forward,,,total,0.25709,0.25779,0.25875,0.25782,0.25712,0.25738,0.25843,0.25866,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25709,0.25779,0.25875,0.25782,0.25712,0.25738,0.25843,0.25866,147456,0,48,16,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,48,1,1,256,1,16,64,1,quad_alu_orthogonal,0,180,0,success,0,
181,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00181.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,64,1,1,0,-1,1,1,0.5,48,1,1,256,1,16,ForwardPrepass,depth_prepass,forward,,total,0.07290,0.07344,0.07418,0.07346,0.07296,0.07312,0.07379,0.07398,0.24966,0.25120,0.25238,0.25114,0.24992,0.25043,0.25206,0.25226,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32317,0.32458,0.32608,0.32461,0.32323,0.32371,0.32573,0.32598,147456,0,48,16,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,48,1,1,256,1,16,64,2,quad_alu_orthogonal,0,181,0,success,0,
182,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00182.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,64,1,1,0,-1,1,1,0.5,48,1,1,256,1,16,VisBuf,visibility,resolve,,total,0.07750,0.07795,0.07840,0.07797,0.07757,0.07776,0.07824,0.07840,0.18781,0.18797,0.18813,0.18797,0.18784,0.18790,0.18806,0.18813,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26547,0.26592,0.26650,0.26593,0.26550,0.26573,0.26618,0.26634,147456,0,48,16,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,48,1,1,256,1,16,64,4,quad_alu_orthogonal,0,182,0,success,0,
183,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00183.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,64,1,1,0,-1,1,1,0.5,48,1,1,256,1,32,Forward,forward,,,total,0.43498,0.43741,0.44112,0.43751,0.43571,0.43635,0.43869,0.44099,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.43498,0.43741,0.44112,0.43751,0.43571,0.43635,0.43869,0.44099,147456,0,48,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,48,1,1,256,1,32,64,1,quad_alu_orthogonal,0,183,0,success,0,
184,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00184.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,64,1,1,0,-1,1,1,0.5,48,1,1,256,1,32,ForwardPrepass,depth_prepass,forward,,total,0.07277,0.07360,0.08752,0.07370,0.07299,0.07331,0.07392,0.07411,0.42630,0.42794,0.43258,0.42785,0.42637,0.42678,0.42867,0.43008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.49981,0.50144,0.51536,0.50154,0.49990,0.50038,0.50246,0.50598,147456,0,48,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,48,1,1,256,1,32,64,2,quad_alu_orthogonal,0,184,0,success,0,
185,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00185.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,64,1,1,0,-1,1,1,0.5,48,1,1,256,1,32,VisBuf,visibility,resolve,,total,0.07763,0.07808,0.09261,0.07818,0.07766,0.07786,0.07830,0.07843,0.34566,0.34589,0.34669,0.34591,0.34573,0.34579,0.34602,0.34643,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.42365,0.42394,0.43904,0.42410,0.42365,0.42374,0.42422,0.42442,147456,0,48,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,48,1,1,256,1,32,64,4,quad_alu_orthogonal,0,185,0,success,0,
186,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00186.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,64,1,1,0,-1,1,1,0.5,48,1,1,256,1,64,Forward,forward,,,total,0.80435,0.80640,0.81155,0.80662,0.80438,0.80541,0.80806,0.81098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.80435,0.80640,0.81155,0.80662,0.80438,0.80541,0.80806,0.81098,147456,0,48,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,48,1,1,256,1,64,64,1,quad_alu_orthogonal,0,186,0,success,0,
187,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00187.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,64,1,1,0,-1,1,1,0.5,48,1,1,256,1,64,ForwardPrepass,depth_prepass,forward,,total,0.07293,0.07357,0.07418,0.07357,0.07302,0.07325,0.07389,0.07405,0.78445,0.78656,0.78992,0.78656,0.78461,0.78541,0.78765,0.78944,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.85795,0.86010,0.86349,0.86013,0.85802,0.85894,0.86131,0.86333,147456,0,48,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,48,1,1,256,1,64,64,2,quad_alu_orthogonal,0,187,0,success,0,
188,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00188.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,64,1,1,0,-1,1,1,0.5,48,1,1,256,1,64,VisBuf,visibility,resolve,,total,0.07750,0.07798,0.08989,0.07823,0.07754,0.07779,0.07830,0.08861,0.66038,0.66099,0.66138,0.66099,0.66042,0.66090,0.66112,0.66125,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.73850,0.73901,0.75085,0.73921,0.73856,0.73872,0.73936,0.74954,147456,0,48,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,48,1,1,256,1,64,64,4,quad_alu_orthogonal,0,188,0,success,0,
189,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00189.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,64,1,1,0,-1,1,1,0.5,48,1,1,256,1,96,Forward,forward,,,total,1.17325,1.17578,1.18304,1.17622,1.17360,1.17402,1.17971,1.18128,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.17325,1.17578,1.18304,1.17622,1.17360,1.17402,1.17971,1.18128,147456,0,48,96,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,48,1,1,256,1,96,64,1,quad_alu_orthogonal,0,189,0,success,0,
190,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00190.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,64,1,1,0,-1,1,1,0.5,48,1,1,256,1,96,ForwardPrepass,depth_prepass,forward,,total,0.07293,0.07344,0.07558,0.07346,0.07293,0.07312,0.07379,0.07405,1.14323,1.14544,1.15165,1.14572,1.14355,1.14400,1.14835,1.15149,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.21651,1.21882,1.22493,1.21918,1.21658,1.21744,1.22208,1.22480,147456,0,48,96,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,48,1,1,256,1,96,64,2,quad_alu_orthogonal,0,190,0,success,0,
191,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00191.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,64,1,1,0,-1,1,1,0.5,48,1,1,256,1,96,VisBuf,visibility,resolve,,total,0.07763,0.07808,0.07850,0.07807,0.07766,0.07782,0.07830,0.07843,0.96134,0.96230,0.97606,0.96516,0.96144,0.96205,0.97578,0.97597,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.03926,1.04042,1.05430,1.04323,1.03949,1.04000,1.05382,1.05421,147456,0,48,96,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,48,1,1,256,1,96,64,4,quad_alu_orthogonal,0,191,0,success,0,
192,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00192.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,64,1,1,0,-1,1,1,0.5,48,1,1,256,1,128,Forward,forward,,,total,1.55616,1.57219,1.58390,1.56671,1.55635,1.55683,1.57965,1.58134,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.55616,1.57219,1.58390,1.56671,1.55635,1.55683,1.57965,1.58134,147456,0,48,128,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,48,1,1,256,1,128,64,1,quad_alu_orthogonal,0,192,0,success,0,
193,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00193.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,64,1,1,0,-1,1,1,0.5,48,1,1,256,1,128,ForwardPrepass,depth_prepass,forward,,total,0.07354,0.07421,0.07507,0.07422,0.07370,0.07389,0.07462,0.07494,1.53018,1.53069,1.54067,1.53228,1.53018,1.53030,1.53850,1.53904,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.60416,1.60512,1.61478,1.60651,1.60419,1.60438,1.61261,1.61334,147456,0,48,128,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,48,1,1,256,1,128,64,2,quad_alu_orthogonal,0,193,0,success,0,
194,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00194.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,64,1,1,0,-1,1,1,0.5,48,1,1,256,1,128,VisBuf,visibility,resolve,,total,0.07757,0.07808,0.09034,0.07825,0.07757,0.07779,0.07843,0.08778,1.27408,1.27466,1.29130,1.27844,1.27408,1.27430,1.29069,1.29123,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.35210,1.35277,1.36960,1.35669,1.35210,1.35229,1.36861,1.36925,147456,0,48,128,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,48,1,1,256,1,128,64,4,quad_alu_orthogonal,0,194,0,success,0,
195,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00195.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,64,1,1,0,-1,1,1,0.5,48,1,1,256,1,192,Forward,forward,,,total,2.34854,2.34947,2.36506,2.35153,2.34858,2.34890,2.36141,2.36202,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.34854,2.34947,2.36506,2.35153,2.34858,2.34890,2.36141,2.36202,147456,0,48,192,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,48,1,1,256,1,192,64,1,quad_alu_orthogonal,0,195,0,success,0,
196,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00196.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,64,1,1,0,-1,1,1,0.5,48,1,1,256,1,192,ForwardPrepass,depth_prepass,forward,,total,0.07360,0.07414,0.07603,0.07417,0.07363,0.07379,0.07450,0.07510,2.28515,2.28586,2.30061,2.28795,2.28518,2.28534,2.29770,2.29843,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.35894,2.36003,2.37485,2.36213,2.35907,2.35933,2.37184,2.37274,147456,0,48,192,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,48,1,1,256,1,192,64,2,quad_alu_orthogonal,0,196,0,success,0,
197,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00197.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,64,1,1,0,-1,1,1,0.5,48,1,1,256,1,192,VisBuf,visibility,resolve,,total,0.07766,0.07798,0.07846,0.07801,0.07766,0.07773,0.07827,0.07846,1.89885,1.89952,1.92154,1.90690,1.89894,1.89920,1.92099,1.92147,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.97693,1.97763,1.99939,1.98491,1.97706,1.97718,1.99894,1.99936,147456,0,48,192,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,48,1,1,256,1,192,64,4,quad_alu_orthogonal,0,197,0,success,0,
198,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00198.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,36,1,1,0,-1,1,1,0.5,64,1,1,256,1,0,Forward,forward,,,total,0.06026,0.06064,0.06128,0.06069,0.06029,0.06045,0.06102,0.06125,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06026,0.06064,0.06128,0.06069,0.06029,0.06045,0.06102,0.06125,147456,0,64,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,64,1,1,256,1,0,36,1,quad_alu_orthogonal,0,198,0,success,0,
199,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00199.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,36,1,1,0,-1,1,1,0.5,64,1,1,256,1,0,ForwardPrepass,depth_prepass,forward,,total,0.05552,0.05590,0.05654,0.05594,0.05552,0.05571,0.05626,0.05651,0.05718,0.05744,0.05776,0.05745,0.05722,0.05731,0.05757,0.05773,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11293,0.11338,0.11405,0.11339,0.11296,0.11309,0.11376,0.11405,147456,0,64,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,64,1,1,256,1,0,36,2,quad_alu_orthogonal,0,199,0,success,0,
200,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00200.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,36,1,1,0,-1,1,1,0.5,64,1,1,256,1,0,VisBuf,visibility,resolve,,total,0.06045,0.06090,0.06134,0.06089,0.06045,0.06061,0.06115,0.06131,0.02688,0.02714,0.02730,0.02713,0.02688,0.02701,0.02723,0.02730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08752,0.08803,0.08858,0.08801,0.08755,0.08774,0.08826,0.08854,147456,0,64,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,64,1,1,256,1,0,36,4,quad_alu_orthogonal,0,200,0,success,0,
201,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00201.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,36,1,1,0,-1,1,1,0.5,64,1,1,256,1,1,Forward,forward,,,total,0.07587,0.07632,0.07702,0.07633,0.07590,0.07613,0.07664,0.07677,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07587,0.07632,0.07702,0.07633,0.07590,0.07613,0.07664,0.07677,147456,0,64,1,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,64,1,1,256,1,1,36,1,quad_alu_orthogonal,0,201,0,success,0,
