runner_status,runner_experiment,runner_repeat,runner_run_index,runner_result_row,runner_return_code,runner_error,run-id,run-name,run-current-time,output-filepath,renderer-variant,renderer-variant-name,variable,to-use-scene,scene-path,warmup-frames,measure-frames,auto-terminate,window-width,window-height,seed,camera-pos-x,camera-pos-y,camera-pos-z,camera-lookat-x,camera-lookat-y,camera-lookat-z,camera-near-z,camera-far-z,camera-fov,object-count,material-count,geometry-count,overdraw-count,to-remain-only-in-camera,z-min,z-max,xy-minmax,radius,geometry-div,gbuffer-cnt,texture-count,texture-size,texture-sampling-count,alu-calc-count,renderer_name,pass_name_0,pass_name_1,pass_name_2,pass_name_3,pass_0_time_min_ms,pass_0_time_median_ms,pass_0_time_max_ms,pass_0_time_avg_ms,pass_0_time_p01_ms,pass_0_time_p10_ms,pass_0_time_p90_ms,pass_0_time_p99_ms,pass_1_time_min_ms,pass_1_time_median_ms,pass_1_time_max_ms,pass_1_time_avg_ms,pass_1_time_p01_ms,pass_1_time_p10_ms,pass_1_time_p90_ms,pass_1_time_p99_ms,pass_2_time_min_ms,pass_2_time_median_ms,pass_2_time_max_ms,pass_2_time_avg_ms,pass_2_time_p01_ms,pass_2_time_p10_ms,pass_2_time_p90_ms,pass_2_time_p99_ms,pass_3_time_min_ms,pass_3_time_median_ms,pass_3_time_max_ms,pass_3_time_avg_ms,pass_3_time_p01_ms,pass_3_time_p10_ms,pass_3_time_p90_ms,pass_3_time_p99_ms,variable-geometry-count,variable-overdraw-count,variable-waste-quad-count,variable-alu-op-count,param_run_id,param_run_name,param_run_current_time,param_output_filepath,param_renderer_variant_name,param_variable,param_to_use_scene,param_scene_path,param_warmup_frames,param_measure_frames,param_auto_terminate,param_window_width,param_window_height,param_seed,param_camera_pos_x,param_camera_pos_y,param_camera_pos_z,param_camera_lookat_x,param_camera_lookat_y,param_camera_lookat_z,param_camera_near_z,param_camera_far_z,param_camera_fov,param_material_count,param_geometry_count,param_overdraw_count,param_to_remain_only_in_camera,param_z_min,param_z_max,param_xy_minmax,param_radius,param_gbuffer_cnt,param_texture_count,param_texture_size,param_texture_sampling_count,param_geometry_div,param_object_count,param_alu_calc_count,param_renderer_variant
success,quad_alu_orthogonal,0,197,0,0,,197,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00197.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,62,1,1,0,1,-1,1,1,0.5,48,1,1,256,1,192,VisBuf,visibility,resolve,,total,0.02650,0.02778,0.03046,0.02781,0.02669,0.02710,0.02851,0.02893,1.89773,1.92054,1.92141,1.91496,1.89795,1.89875,1.92086,1.92131,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.92509,1.94835,1.95117,1.94276,1.92509,1.92582,1.94918,1.94973,148862,0,48,192,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,48,62,192,4
success,quad_alu_orthogonal,0,198,0,0,,198,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00198.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,35,1,1,0,1,-1,1,1,0.5,64,1,1,256,1,0,Forward,forward,,,total,0.01670,0.01722,0.01750,0.01719,0.01674,0.01693,0.01744,0.01750,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01670,0.01722,0.01750,0.01719,0.01674,0.01693,0.01744,0.01750,147875,0,64,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,64,35,0,1
success,quad_alu_orthogonal,0,199,0,0,,199,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00199.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,35,1,1,0,1,-1,1,1,0.5,64,1,1,256,1,0,ForwardPrepass,depth_prepass,forward,,total,0.01181,0.01222,0.01267,0.01225,0.01184,0.01203,0.01248,0.01267,0.01930,0.02000,0.02022,0.01991,0.01933,0.01962,0.02006,0.02016,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03142,0.03216,0.03274,0.03216,0.03146,0.03181,0.03251,0.03270,147875,0,64,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,64,35,0,2
success,quad_alu_orthogonal,0,200,0,0,,200,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00200.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,35,1,1,0,1,-1,1,1,0.5,64,1,1,256,1,0,VisBuf,visibility,resolve,,total,0.02752,0.02867,0.02986,0.02867,0.02768,0.02819,0.02918,0.02986,0.02694,0.02714,0.02746,0.02715,0.02701,0.02704,0.02726,0.02736,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05478,0.05574,0.05706,0.05582,0.05482,0.05526,0.05638,0.05696,147875,0,64,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,64,35,0,4
success,quad_alu_orthogonal,0,201,0,0,,201,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00201.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,35,1,1,0,1,-1,1,1,0.5,64,1,1,256,1,1,Forward,forward,,,total,0.03242,0.03296,0.04534,0.03313,0.03242,0.03261,0.03357,0.03443,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03242,0.03296,0.04534,0.03313,0.03242,0.03261,0.03357,0.03443,147875,0,64,1,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,64,35,1,1
success,quad_alu_orthogonal,0,202,0,0,,202,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00202.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,35,1,1,0,1,-1,1,1,0.5,64,1,1,256,1,1,ForwardPrepass,depth_prepass,forward,,total,0.01168,0.01206,0.01322,0.01212,0.01171,0.01190,0.01242,0.01270,0.04464,0.04480,0.04502,0.04481,0.04467,0.04474,0.04486,0.04499,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05642,0.05690,0.05805,0.05693,0.05648,0.05667,0.05722,0.05750,147875,0,64,1,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,64,35,1,2
success,quad_alu_orthogonal,0,203,0,0,,203,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00203.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,35,1,1,0,1,-1,1,1,0.5,64,1,1,256,1,1,VisBuf,visibility,resolve,,total,0.02778,0.02858,0.03002,0.02863,0.02781,0.02810,0.02928,0.02970,0.04304,0.04323,0.04352,0.04324,0.04304,0.04310,0.04336,0.04352,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07101,0.07181,0.07318,0.07187,0.07107,0.07133,0.07258,0.07290,147875,0,64,1,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,64,35,1,4
success,quad_alu_orthogonal,0,204,0,0,,204,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00204.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,35,1,1,0,1,-1,1,1,0.5,64,1,1,256,1,2,Forward,forward,,,total,0.04531,0.04576,0.05978,0.04594,0.04538,0.04554,0.04624,0.04717,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04531,0.04576,0.05978,0.04594,0.04538,0.04554,0.04624,0.04717,147875,0,64,2,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,64,35,2,1
success,quad_alu_orthogonal,0,205,0,0,,205,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00205.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,35,1,1,0,1,-1,1,1,0.5,64,1,1,256,1,2,ForwardPrepass,depth_prepass,forward,,total,0.01184,0.01210,0.01264,0.01217,0.01190,0.01197,0.01248,0.01261,0.05674,0.05693,0.05731,0.05694,0.05677,0.05683,0.05706,0.05718,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06880,0.06906,0.06957,0.06911,0.06880,0.06890,0.06941,0.06954,147875,0,64,2,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,64,35,2,2
success,quad_alu_orthogonal,0,206,0,0,,206,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00206.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,35,1,1,0,1,-1,1,1,0.5,64,1,1,256,1,2,VisBuf,visibility,resolve,,total,0.02778,0.02858,0.02954,0.02861,0.02784,0.02813,0.02925,0.02950,0.04950,0.04986,0.05034,0.04988,0.04963,0.04973,0.05005,0.05024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07766,0.07846,0.07949,0.07849,0.07770,0.07795,0.07917,0.07949,147875,0,64,2,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,64,35,2,4
success,quad_alu_orthogonal,0,207,0,0,,207,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00207.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,35,1,1,0,1,-1,1,1,0.5,64,1,1,256,1,4,Forward,forward,,,total,0.07043,0.07101,0.07158,0.07103,0.07046,0.07075,0.07136,0.07146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07043,0.07101,0.07158,0.07103,0.07046,0.07075,0.07136,0.07146,147875,0,64,4,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,64,35,4,1
success,quad_alu_orthogonal,0,208,0,0,,208,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00208.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,35,1,1,0,1,-1,1,1,0.5,64,1,1,256,1,4,ForwardPrepass,depth_prepass,forward,,total,0.01171,0.01213,0.01258,0.01218,0.01184,0.01200,0.01248,0.01258,0.08054,0.08080,0.08109,0.08082,0.08058,0.08070,0.08096,0.08102,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09254,0.09296,0.09357,0.09299,0.09254,0.09277,0.09328,0.09347,147875,0,64,4,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,64,35,4,2
success,quad_alu_orthogonal,0,209,0,0,,209,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00209.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,35,1,1,0,1,-1,1,1,0.5,64,1,1,256,1,4,VisBuf,visibility,resolve,,total,0.02794,0.02880,0.03005,0.02881,0.02797,0.02822,0.02944,0.02986,0.06877,0.06902,0.06941,0.06904,0.06877,0.06893,0.06918,0.06934,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09693,0.09782,0.09917,0.09785,0.09693,0.09718,0.09846,0.09891,147875,0,64,4,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,64,35,4,4
success,quad_alu_orthogonal,0,210,0,0,,210,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00210.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,35,1,1,0,1,-1,1,1,0.5,64,1,1,256,1,8,Forward,forward,,,total,0.12042,0.12102,0.12163,0.12104,0.12045,0.12077,0.12138,0.12147,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12042,0.12102,0.12163,0.12104,0.12045,0.12077,0.12138,0.12147,147875,0,64,8,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,64,35,8,1
success,quad_alu_orthogonal,0,211,0,0,,211,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00211.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,35,1,1,0,1,-1,1,1,0.5,64,1,1,256,1,8,ForwardPrepass,depth_prepass,forward,,total,0.01171,0.01213,0.02352,0.01229,0.01187,0.01200,0.01251,0.01258,0.12909,0.12934,0.13005,0.12938,0.12912,0.12922,0.12963,0.13002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14099,0.14150,0.15296,0.14167,0.14109,0.14128,0.14195,0.14253,147875,0,64,8,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,64,35,8,2
success,quad_alu_orthogonal,0,212,0,0,,212,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00212.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,35,1,1,0,1,-1,1,1,0.5,64,1,1,256,1,8,VisBuf,visibility,resolve,,total,0.02755,0.02880,0.02995,0.02876,0.02787,0.02819,0.02928,0.02960,0.10634,0.10710,0.12525,0.10726,0.10646,0.10688,0.10723,0.11146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13459,0.13581,0.15485,0.13602,0.13485,0.13523,0.13648,0.14035,147875,0,64,8,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,64,35,8,4
success,quad_alu_orthogonal,0,213,0,0,,213,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00213.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,35,1,1,0,1,-1,1,1,0.5,64,1,1,256,1,16,Forward,forward,,,total,0.22099,0.22221,0.23325,0.22227,0.22115,0.22170,0.22275,0.22326,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22099,0.22221,0.23325,0.22227,0.22115,0.22170,0.22275,0.22326,147875,0,64,16,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,64,35,16,1
success,quad_alu_orthogonal,0,214,0,0,,214,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00214.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,35,1,1,0,1,-1,1,1,0.5,64,1,1,256,1,16,ForwardPrepass,depth_prepass,forward,,total,0.01171,0.01216,0.02323,0.01254,0.01171,0.01190,0.01254,0.02250,0.22528,0.22586,0.22685,0.22589,0.22534,0.22573,0.22602,0.22685,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23734,0.23802,0.24896,0.23843,0.23750,0.23766,0.23862,0.24838,147875,0,64,16,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,64,35,16,2
success,quad_alu_orthogonal,0,215,0,0,,215,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00215.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,35,1,1,0,1,-1,1,1,0.5,64,1,1,256,1,16,VisBuf,visibility,resolve,,total,0.02765,0.02880,0.02995,0.02874,0.02797,0.02819,0.02931,0.02976,0.18755,0.18781,0.18800,0.18781,0.18762,0.18768,0.18790,0.18800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.21542,0.21658,0.21776,0.21655,0.21581,0.21603,0.21709,0.21757,147875,0,64,16,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,64,35,16,4
success,quad_alu_orthogonal,0,216,0,0,,216,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00216.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,35,1,1,0,1,-1,1,1,0.5,64,1,1,256,1,32,Forward,forward,,,total,0.42326,0.42544,0.42771,0.42501,0.42333,0.42352,0.42579,0.42768,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.42326,0.42544,0.42771,0.42501,0.42333,0.42352,0.42579,0.42768,147875,0,64,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,64,35,32,1
success,quad_alu_orthogonal,0,217,0,0,,217,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00217.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,35,1,1,0,1,-1,1,1,0.5,64,1,1,256,1,32,ForwardPrepass,depth_prepass,forward,,total,0.01178,0.01213,0.01264,0.01217,0.01184,0.01197,0.01248,0.01261,0.41750,0.41962,0.41994,0.41934,0.41754,0.41786,0.41978,0.41984,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.42960,0.43174,0.43222,0.43150,0.42963,0.43005,0.43203,0.43222,147875,0,64,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,64,35,32,2
success,quad_alu_orthogonal,0,218,0,0,,218,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00218.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,35,1,1,0,1,-1,1,1,0.5,64,1,1,256,1,32,VisBuf,visibility,resolve,,total,0.02768,0.02883,0.03005,0.02885,0.02803,0.02829,0.02950,0.02979,0.34538,0.34560,0.36416,0.34574,0.34538,0.34544,0.34573,0.34586,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.37325,0.37443,0.39315,0.37459,0.37354,0.37395,0.37514,0.37555,147875,0,64,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,64,35,32,4
success,quad_alu_orthogonal,0,219,0,0,,219,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00219.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,35,1,1,0,1,-1,1,1,0.5,64,1,1,256,1,64,Forward,forward,,,total,0.82614,0.83056,0.83142,0.82977,0.82614,0.82662,0.83088,0.83126,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.82614,0.83056,0.83142,0.82977,0.82614,0.82662,0.83088,0.83126,147875,0,64,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,64,35,64,1
